Building,Floor,Suite,Room,Bed,Room Type,"Suite Size (ifapplicable)",Room Category,Community
MINDEN HALL,MINDEN FL 8,MINDEN 802,MINDEN 802,MINDEN 802-1,Triple,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 8,MINDEN 802,MINDEN 802,MINDEN 802-2,Triple,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 8,MINDEN 802,MINDEN 802,MINDEN 802-3,Triple,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 8,MINDEN 806,MINDEN 806,MINDEN 806-1,Double,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 8,MINDEN 806,MINDEN 806,MINDEN 806-2,Double,,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 8,MINDEN 815,MINDEN 815 815B,MINDEN 815 815B-1,Double (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 8,MINDEN 815,MINDEN 815 815B,MINDEN 815 815B-2,Double (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
MINDEN HALL,MINDEN FL 8,MINDEN 815,MINDEN 815 815C,MINDEN 815 815C-1,Single (Suite/Apartment),3.0,CoEd,Spring General Housing Selection
NEW PEMBROKE 3,NEWPEM 3 FL 1,NEWPEM 3 102,NEWPEM 3 102,NEWPEM 3 102-1,Double,,CoEd,Spring General Housing Selection
NEW PEMBROKE 3,NEWPEM 3 FL 1,NEWPEM 3 102,NEWPEM 3 102,NEWPEM 3 102-2,Double,,CoEd,Spring General Housing Selection
NEW PEMBROKE 3,NEWPEM 3 FL 1,NEWPEM 3 107,NEWPEM 3 107,NEWPEM 3 107-1,Double,,CoEd,Spring General Housing Selection
NEW PEMBROKE 3,NEWPEM 3 FL 1,NEWPEM 3 107,NEWPEM 3 107,NEWPEM 3 107-2,Double,,CoEd,Spring General Housing Selection
NEW PEMBROKE 3,NEWPEM 3 FL 1,NEWPEM 3 108,NEWPEM 3 108,NEWPEM 3 108-1,Double,,CoEd,Spring General Housing Selection
NEW PEMBROKE 3,NEWPEM 3 FL 1,NEWPEM 3 108,NEWPEM 3 108,NEWPEM 3 108-2,Double,,CoEd,Spring General Housing Selection
NEW PEMBROKE 3,NEWPEM 3 FL 1,NEWPEM 3 109,NEWPEM 3 109,NEWPEM 3 109-1,Double,,CoEd,Spring General Housing Selection
NEW PEMBROKE 3,NEWPEM 3 FL 1,NEWPEM 3 109,NEWPEM 3 109,NEWPEM 3 109-2,Double,,CoEd,Spring General Housing Selection
NEW PEMBROKE 3,NEWPEM 3 FL 1,NEWPEM 3 110,NEWPEM 3 110,NEWPEM 3 110-1,Double,,CoEd,Spring General Housing Selection
NEW PEMBROKE 3,NEWPEM 3 FL 1,NEWPEM 3 110,NEWPEM 3 110,NEWPEM 3 110-2,Double,,CoEd,Spring General Housing Selection
NEW PEMBROKE 3,NEWPEM 3 FL 1,NEWPEM 3 111,NEWPEM 3 111,NEWPEM 3 111-1,Double,,CoEd,Spring General Housing Selection
NEW PEMBROKE 3,NEWPEM 3 FL 1,NEWPEM 3 111,NEWPEM 3 111,NEWPEM 3 111-2,Double,,CoEd,Spring General Housing Selection
NEW PEMBROKE 3,NEWPEM 3 FL 1,NEWPEM 3 113,NEWPEM 3 113,NEWPEM 3 113-1,Double,,CoEd,Spring General Housing Selection
NEW PEMBROKE 3,NEWPEM 3 FL 1,NEWPEM 3 113,NEWPEM 3 113,NEWPEM 3 113-2,Double,,CoEd,Spring General Housing Selection
NEW PEMBROKE 3,NEWPEM 3 FL 1,NEWPEM 3 115,NEWPEM 3 115,NEWPEM 3 115-1,Double,,CoEd,Spring General Housing Selection
NEW PEMBROKE 3,NEWPEM 3 FL 1,NEWPEM 3 115,NEWPEM 3 115,NEWPEM 3 115-2,Double,,CoEd,Spring General Housing Selection
NEW PEMBROKE 3,NEWPEM 3 FL 1,NEWPEM 3 117,NEWPEM 3 117,NEWPEM 3 117-1,Double,,CoEd,Spring General Housing Selection
NEW PEMBROKE 3,NEWPEM 3 FL 1,NEWPEM 3 117,NEWPEM 3 117,NEWPEM 3 117-2,Double,,CoEd,Spring General Housing Selection
NEW PEMBROKE 3,NEWPEM 3 FL 2,NEWPEM 3 201,NEWPEM 3 201,NEWPEM 3 201-1,Double,,CoEd,Spring General Housing Selection
NEW PEMBROKE 3,NEWPEM 3 FL 2,NEWPEM 3 201,NEWPEM 3 201,NEWPEM 3 201-2,Double,,CoEd,Spring General Housing Selection
NEW PEMBROKE 3,NEWPEM 3 FL 2,NEWPEM 3 202,NEWPEM 3 202,NEWPEM 3 202-1,Double,,CoEd,Spring General Housing Selection
NEW PEMBROKE 3,NEWPEM 3 FL 2,NEWPEM 3 202,NEWPEM 3 202,NEWPEM 3 202-2,Double,,CoEd,Spring General Housing Selection
NEW PEMBROKE 3,NEWPEM 3 FL 2,NEWPEM 3 207,NEWPEM 3 207,NEWPEM 3 207-1,Double,,CoEd,Spring General Housing Selection
NEW PEMBROKE 3,NEWPEM 3 FL 2,NEWPEM 3 207,NEWPEM 3 207,NEWPEM 3 207-2,Double,,CoEd,Spring General Housing Selection
NEW PEMBROKE 3,NEWPEM 3 FL 2,NEWPEM 3 208,NEWPEM 3 208,NEWPEM 3 208-1,Double,,CoEd,Spring General Housing Selection
NEW PEMBROKE 3,NEWPEM 3 FL 2,NEWPEM 3 208,NEWPEM 3 208,NEWPEM 3 208-2,Double,,CoEd,Spring General Housing Selection
NEW PEMBROKE 3,NEWPEM 3 FL 2,NEWPEM 3 209,NEWPEM 3 209,NEWPEM 3 209-1,Double,,CoEd,Spring General Housing Selection
NEW PEMBROKE 3,NEWPEM 3 FL 2,NEWPEM 3 209,NEWPEM 3 209,NEWPEM 3 209-2,Double,,CoEd,Spring General Housing Selection
NEW PEMBROKE 3,NEWPEM 3 FL 2,NEWPEM 3 210,NEWPEM 3 210,NEWPEM 3 210-1,Double,,CoEd,Spring General Housing Selection
NEW PEMBROKE 3,NEWPEM 3 FL 2,NEWPEM 3 210,NEWPEM 3 210,NEWPEM 3 210-2,Double,,CoEd,Spring General Housing Selection
NEW PEMBROKE 3,NEWPEM 3 FL 2,NEWPEM 3 211,NEWPEM 3 211,NEWPEM 3 211-1,Double,,CoEd,Spring General Housing Selection
NEW PEMBROKE 3,NEWPEM 3 FL 2,NEWPEM 3 211,NEWPEM 3 211,NEWPEM 3 211-2,Double,,CoEd,Spring General Housing Selection
NEW PEMBROKE 3,NEWPEM 3 FL 2,NEWPEM 3 213,NEWPEM 3 213,NEWPEM 3 213-1,Double,,CoEd,Spring General Housing Selection
NEW PEMBROKE 3,NEWPEM 3 FL 2,NEWPEM 3 213,NEWPEM 3 213,NEWPEM 3 213-2,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 1,OLNEY 112,OLNEY 112,OLNEY 112-1,Single,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 1,OLNEY 117,OLNEY 117,OLNEY 117-1,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 1,OLNEY 117,OLNEY 117,OLNEY 117-2,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 2,OLNEY 201,OLNEY 201,OLNEY 201-1,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 2,OLNEY 201,OLNEY 201,OLNEY 201-2,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 2,OLNEY 202,OLNEY 202,OLNEY 202-1,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 2,OLNEY 202,OLNEY 202,OLNEY 202-2,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 2,OLNEY 213,OLNEY 213,OLNEY 213-1,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 2,OLNEY 213,OLNEY 213,OLNEY 213-2,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 2,OLNEY 214,OLNEY 214,OLNEY 214-1,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 2,OLNEY 214,OLNEY 214,OLNEY 214-2,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 2,OLNEY 217,OLNEY 217,OLNEY 217-1,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 2,OLNEY 217,OLNEY 217,OLNEY 217-2,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 2,OLNEY 221,OLNEY 221,OLNEY 221-1,Single,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 2,OLNEY 222,OLNEY 222,OLNEY 222-1,Single,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 2,OLNEY 223,OLNEY 223,OLNEY 223-1,Single,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 2,OLNEY 224,OLNEY 224,OLNEY 224-1,Single,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 2,OLNEY 225,OLNEY 225,OLNEY 225-1,Single,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 2,OLNEY 229,OLNEY 229,OLNEY 229-1,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 2,OLNEY 229,OLNEY 229,OLNEY 229-2,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 2,OLNEY 235,OLNEY 235,OLNEY 235-1,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 2,OLNEY 235,OLNEY 235,OLNEY 235-2,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 2,OLNEY 236,OLNEY 236,OLNEY 236-1,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 2,OLNEY 236,OLNEY 236,OLNEY 236-2,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 3,OLNEY 301,OLNEY 301,OLNEY 301-1,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 3,OLNEY 301,OLNEY 301,OLNEY 301-2,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 3,OLNEY 302,OLNEY 302,OLNEY 302-1,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 3,OLNEY 302,OLNEY 302,OLNEY 302-2,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 3,OLNEY 304,OLNEY 304,OLNEY 304-1,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 3,OLNEY 304,OLNEY 304,OLNEY 304-2,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 3,OLNEY 307,OLNEY 307,OLNEY 307-1,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 3,OLNEY 307,OLNEY 307,OLNEY 307-2,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 3,OLNEY 308,OLNEY 308,OLNEY 308-1,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 3,OLNEY 308,OLNEY 308,OLNEY 308-2,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 3,OLNEY 309,OLNEY 309,OLNEY 309-1,Single,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 3,OLNEY 311,OLNEY 311,OLNEY 311-1,Single,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 3,OLNEY 312,OLNEY 312,OLNEY 312-1,Single,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 3,OLNEY 313,OLNEY 313,OLNEY 313-1,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 3,OLNEY 313,OLNEY 313,OLNEY 313-2,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 3,OLNEY 316,OLNEY 316,OLNEY 316-1,Single,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 3,OLNEY 317,OLNEY 317,OLNEY 317-1,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 3,OLNEY 317,OLNEY 317,OLNEY 317-2,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 3,OLNEY 327,OLNEY 327,OLNEY 327-1,Single,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 3,OLNEY 329,OLNEY 329,OLNEY 329-1,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 3,OLNEY 329,OLNEY 329,OLNEY 329-2,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 3,OLNEY 333,OLNEY 333,OLNEY 333-1,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 3,OLNEY 333,OLNEY 333,OLNEY 333-2,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 3,OLNEY 335,OLNEY 335,OLNEY 335-1,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 3,OLNEY 335,OLNEY 335,OLNEY 335-2,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 3,OLNEY 336,OLNEY 336,OLNEY 336-1,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 3,OLNEY 336,OLNEY 336,OLNEY 336-2,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 4,OLNEY 404,OLNEY 404,OLNEY 404-1,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 4,OLNEY 404,OLNEY 404,OLNEY 404-2,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 4,OLNEY 406,OLNEY 406,OLNEY 406-1,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 4,OLNEY 406,OLNEY 406,OLNEY 406-2,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 4,OLNEY 408,OLNEY 408,OLNEY 408-1,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 4,OLNEY 408,OLNEY 408,OLNEY 408-2,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 4,OLNEY 409,OLNEY 409,OLNEY 409-1,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 4,OLNEY 409,OLNEY 409,OLNEY 409-2,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 4,OLNEY 431,OLNEY 431,OLNEY 431-1,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 4,OLNEY 431,OLNEY 431,OLNEY 431-2,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 4,OLNEY 433,OLNEY 433,OLNEY 433-1,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 4,OLNEY 433,OLNEY 433,OLNEY 433-2,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 4,OLNEY 435,OLNEY 435,OLNEY 435-1,Double,,CoEd,Spring General Housing Selection
OLNEY HOUSE,OLNEY FL 4,OLNEY 435,OLNEY 435,OLNEY 435-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 103,PERKINS 103,PERKINS 103-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 103,PERKINS 103,PERKINS 103-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 113,PERKINS 113,PERKINS 113-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 113,PERKINS 113,PERKINS 113-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 114,PERKINS 114,PERKINS 114-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 114,PERKINS 114,PERKINS 114-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 115,PERKINS 115,PERKINS 115-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 115,PERKINS 115,PERKINS 115-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 116,PERKINS 116,PERKINS 116-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 116,PERKINS 116,PERKINS 116-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 117,PERKINS 117,PERKINS 117-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 117,PERKINS 117,PERKINS 117-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 118,PERKINS 118,PERKINS 118-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 118,PERKINS 118,PERKINS 118-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 119,PERKINS 119,PERKINS 119-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 119,PERKINS 119,PERKINS 119-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 120,PERKINS 120,PERKINS 120-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 120,PERKINS 120,PERKINS 120-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 121,PERKINS 121,PERKINS 121-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 121,PERKINS 121,PERKINS 121-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 122,PERKINS 122,PERKINS 122-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 122,PERKINS 122,PERKINS 122-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 123,PERKINS 123,PERKINS 123-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 123,PERKINS 123,PERKINS 123-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 124,PERKINS 124,PERKINS 124-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 124,PERKINS 124,PERKINS 124-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 125,PERKINS 125,PERKINS 125-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 125,PERKINS 125,PERKINS 125-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 126,PERKINS 126,PERKINS 126-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 126,PERKINS 126,PERKINS 126-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 127,PERKINS 127,PERKINS 127-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 127,PERKINS 127,PERKINS 127-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 128,PERKINS 128,PERKINS 128-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 128,PERKINS 128,PERKINS 128-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 129,PERKINS 129,PERKINS 129-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 129,PERKINS 129,PERKINS 129-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 130,PERKINS 130,PERKINS 130-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 130,PERKINS 130,PERKINS 130-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 131,PERKINS 131,PERKINS 131-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 131,PERKINS 131,PERKINS 131-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 132,PERKINS 132,PERKINS 132-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 132,PERKINS 132,PERKINS 132-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 133,PERKINS 133,PERKINS 133-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 133,PERKINS 133,PERKINS 133-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 136,PERKINS 136,PERKINS 136-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 136,PERKINS 136,PERKINS 136-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 137,PERKINS 137,PERKINS 137-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 137,PERKINS 137,PERKINS 137-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 138,PERKINS 138,PERKINS 138-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 138,PERKINS 138,PERKINS 138-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 139,PERKINS 139,PERKINS 139-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 1,PERKINS 139,PERKINS 139,PERKINS 139-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 215,PERKINS 215,PERKINS 215-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 215,PERKINS 215,PERKINS 215-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 221,PERKINS 221,PERKINS 221-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 221,PERKINS 221,PERKINS 221-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 224,PERKINS 224,PERKINS 224-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 224,PERKINS 224,PERKINS 224-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 225,PERKINS 225,PERKINS 225-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 225,PERKINS 225,PERKINS 225-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 226,PERKINS 226,PERKINS 226-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 226,PERKINS 226,PERKINS 226-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 227,PERKINS 227,PERKINS 227-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 227,PERKINS 227,PERKINS 227-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 228,PERKINS 228,PERKINS 228-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 228,PERKINS 228,PERKINS 228-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 229,PERKINS 229,PERKINS 229-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 229,PERKINS 229,PERKINS 229-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 230,PERKINS 230,PERKINS 230-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 230,PERKINS 230,PERKINS 230-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 231,PERKINS 231,PERKINS 231-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 231,PERKINS 231,PERKINS 231-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 232,PERKINS 232,PERKINS 232-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 232,PERKINS 232,PERKINS 232-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 233,PERKINS 233,PERKINS 233-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 233,PERKINS 233,PERKINS 233-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 234,PERKINS 234,PERKINS 234-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 234,PERKINS 234,PERKINS 234-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 235,PERKINS 235,PERKINS 235-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 235,PERKINS 235,PERKINS 235-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 236,PERKINS 236,PERKINS 236-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 236,PERKINS 236,PERKINS 236-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 237,PERKINS 237,PERKINS 237-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 237,PERKINS 237,PERKINS 237-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 238,PERKINS 238,PERKINS 238-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 238,PERKINS 238,PERKINS 238-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 239,PERKINS 239,PERKINS 239-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 239,PERKINS 239,PERKINS 239-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 240,PERKINS 240,PERKINS 240-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 240,PERKINS 240,PERKINS 240-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 241,PERKINS 241,PERKINS 241-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 241,PERKINS 241,PERKINS 241-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 242,PERKINS 242,PERKINS 242-1,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 242,PERKINS 242,PERKINS 242-2,Double,,CoEd,Spring General Housing Selection
PERKINS HALL,PERKINS FL 2,PERKINS 243,PERKINS 243,PERKINS 243-1,Double,,CoEd,Spring General Housing Selection
